"統計年月","縣市","行政區域","售電量度數"
"201609","台北市","萬華區新安里",1853287
"201609","台北市","萬華區新和里",2928004
"201609","台北市","萬華區新起里",3416232
"201609","台北市","萬華區新忠里",1228745
"201609","台北市","萬華區興德里",1645583
"201609","台北市","萬華區忠德里",1698503
"201609","台北市","萬華區忠貞里",1593710
"201609","台北市","文山區博嘉里",2079041
"201609","台北市","文山區華興里",3601903
"201609","台北市","文山區景東里",1870700
"201609","台北市","文山區景華里",1865753
"201609","台北市","文山區景美里",1211168
"201609","台北市","文山區景慶里",1348001
"201609","台北市","文山區景仁里",1428726
"201609","台北市","文山區景行里",2514975
"201609","台北市","文山區老泉里",275146
"201609","台北市","文山區明興里",2400586
"201609","台北市","文山區明義里",1420471
"201609","台北市","文山區木柵里",3719798
"201609","台北市","文山區木新里",3448552
"201609","台北市","文山區試院里",2787283
"201609","台北市","文山區順興里",2631278
"201609","台北市","文山區萬芳里",3116412
"201609","台北市","文山區萬和里",1205865
"201609","台北市","文山區萬隆里",2070076
"201609","台北市","文山區萬美里",2769476
"201609","台北市","文山區萬年里",1618441
"201609","台北市","文山區萬盛里",1597629
"201609","台北市","文山區萬祥里",1567918
"201609","台北市","文山區萬興里",3244825
"201609","台北市","文山區萬有里",1656944
"201609","台北市","文山區興安里",2234930
"201609","台北市","文山區興邦里",1477025
"201609","台北市","文山區興昌里",2285613
"201609","台北市","文山區興得里",2076285
"201609","台北市","文山區興豐里",1567021
"201609","台北市","文山區興福里",1589986
"201609","台北市","文山區興光里",1339263
"201609","台北市","文山區興家里",2378468
"201609","台北市","文山區興泰里",1460500
"201609","台北市","文山區興旺里",2368257
"201609","台北市","文山區興業里",1840520
"201609","台北市","文山區樟腳里",2024373
"201609","台北市","文山區樟林里",2074506
"201609","台北市","文山區樟樹里",1763102
"201609","台北市","文山區樟文里",2208201
"201609","台北市","文山區樟新里",2046050
"201609","台北市","文山區政大里",3144738
"201609","台北市","文山區指南里",1302563
"201609","台北市","文山區忠順里",1810105
"201609","台北市","信義區安康里",7656790
"201609","台北市","信義區大道里",2717203
"201609","台北市","信義區大仁里",1573846
"201609","台北市","信義區敦厚里",2573167
"201609","台北市","信義區富台里",2130849
"201609","台北市","信義區廣居里",3304951
"201609","台北市","信義區國業里",2945704
"201609","台北市","信義區惠安里",2199533
"201609","台北市","信義區嘉興里",1437834
"201609","台北市","信義區景聯里",2135940
"201609","台北市","信義區景勤里",1622477
"201609","台北市","信義區景新里",2867006
"201609","台北市","信義區黎安里",344444
"201609","台北市","信義區黎平里",3249728
"201609","台北市","信義區黎順里",2050140
"201609","台北市","信義區黎忠里",1838467
"201609","台北市","信義區六合里",2553018
"201609","台北市","信義區六藝里",1479309
"201609","台北市","信義區三犁里",2664308
"201609","台北市","信義區三張里",3795530
"201609","台北市","信義區雙和里",2717968
"201609","台北市","信義區四維里",2143446
"201609","台北市","信義區四育里",2243026
"201609","台北市","信義區松光里",2261735
"201609","台北市","信義區松隆里",764961
"201609","台北市","信義區松友里",2266965
"201609","台北市","信義區泰和里",2541450
"201609","台北市","信義區五常里",1439448
"201609","台北市","信義區五全里",2329383
"201609","台北市","信義區西村里",1246605
"201609","台北市","信義區新仁里",1867727
"201609","台北市","信義區興隆里",1453949
"201609","台北市","信義區興雅里",3036554
"201609","台北市","信義區雅祥里",1838475
"201609","台北市","信義區永春里",2298047
"201609","台北市","信義區永吉里",1782425
"201609","台北市","信義區長春里",2165414
"201609","台北市","信義區正和里",1765093
"201609","台北市","信義區中坡里",1760189
"201609","台北市","信義區中行里",2800026
"201609","台北市","信義區中興里",2263568
"201609","台北市","中山區北安里",948915
"201609","台北市","中山區成功里",5650718
"201609","台北市","中山區大佳里",343062
"201609","台北市","中山區大直里",4288920
"201609","台北市","中山區復華里",2960524
"201609","台北市","中山區恆安里",3523878
"201609","台北市","中山區集英里",3717019
"201609","台北市","中山區劍潭里",1433689
"201609","台北市","中山區江寧里",3527910
"201609","台北市","中山區江山里",3829603
"201609","台北市","中山區金泰里",5213552
"201609","台北市","中山區聚盛里",3041748
"201609","台北市","中山區聚葉里",2398402
"201609","台北市","中山區康樂里",2165793
"201609","台北市","中山區力行里",4306723
"201609","台北市","中山區龍洲里",1796376
"201609","台北市","中山區民安里",3244812
"201609","台北市","中山區埤頭里",1540081
"201609","台北市","中山區晴光里",3987624
"201609","台北市","中山區松江里",3684999
"201609","台北市","中山區下埤里",3373318
"201609","台北市","中山區新福里",2777812
"201609","台北市","中山區新生里",2942681
"201609","台北市","中山區新喜里",2288094
"201609","台北市","中山區新庄里",2530501
"201609","台北市","中山區行仁里",3293341
"201609","台北市","中山區行孝里",1708465
"201609","台北市","中山區行政里",2722404
"201609","台北市","中山區興亞里",3141868
"201609","台北市","中山區永安里",4902190
"201609","台北市","中山區圓山里",2249398
"201609","台北市","中山區正得里",2829411
"201609","台北市","中山區正守里",1809157
"201609","台北市","中山區正義里",4191041
"201609","台北市","中山區中吉里",3526904
"201609","台北市","中山區中山里",4730335
"201609","台北市","中山區中央里",2048064
"201609","台北市","中山區中原里",2899375
"201609","台北市","中山區中庄里",3381224
"201609","台北市","中山區朱馥里",2808137
"201609","台北市","中山區朱崙里",1691344
"201609","台北市","中山區朱園里",2985057
"201609","台北市","中正區愛國里",1164221
"201609","台北市","中正區板溪里",1602457
"201609","台北市","中正區頂東里",2778762
"201609","台北市","中正區東門里",1309927
"201609","台北市","中正區富水里",626357
"201609","台北市","中正區光復里",3062613
"201609","台北市","中正區河堤里",2045666
"201609","台北市","中正區建國里",631093
"201609","台北市","中正區黎明里",3384331
"201609","台北市","中正區林興里",1590940
"201609","台北市","中正區龍福里",1702495
"201609","台北市","中正區龍光里",912132
"201609","台北市","中正區龍興里",850947
"201609","台北市","中正區梅花里",2611583
"201609","台北市","中正區南福里",3443675
"201609","台北市","中正區南門里",1094164
"201609","台北市","中正區三愛里",4250437
"201609","台北市","中正區廈安里",1164450
"201609","台北市","中正區水源里",1570537
"201609","台北市","中正區網溪里",2121375
"201609","台北市","中正區文北里",2912740
"201609","台北市","中正區文盛里",1112566
"201609","台北市","中正區文祥里",2827785
"201609","台北市","中正區新營里",3316487
"201609","台北市","中正區幸福里",2529905
"201609","台北市","中正區幸市里",2651712
"201609","台北市","中正區螢圃里",2308575
"201609","台北市","中正區螢雪里",1800053
"201609","台北市","中正區永昌里",1612961
"201609","台北市","中正區永功里",1784256
"201609","台北市","中正區忠勤里",2408184
"201611","台北市","北投區八仙里",1344904
"201611","台北市","北投區大同里",1448719
"201611","台北市","北投區大屯里",354446
"201611","台北市","北投區稻香里",1082982
"201611","台北市","北投區東華里",877472
"201611","台北市","北投區豐年里",779237
"201611","台北市","北投區福興里",1385869
"201611","台北市","北投區關渡里",2839856
"201611","台北市","北投區湖山里",537740
"201611","台北市","北投區湖田里",212503
"201611","台北市","北投區吉利里",1116195
"201611","台北市","北投區吉慶里",952136
"201611","台北市","北投區建民里",996217
"201611","台北市","北投區開明里",1831989
"201611","台北市","北投區立農里",1690930
"201611","台北市","北投區立賢里",1092995
"201611","台北市","北投區林泉里",849437
"201611","台北市","北投區奇岩里",2902218
"201611","台北市","北投區清江里",1792883
"201611","台北市","北投區泉源里",727465
"201611","台北市","北投區榮光里",1326614
"201611","台北市","北投區榮華里",1954506
"201611","台北市","北投區石牌里",1498837
"201611","台北市","北投區桃源里",1070430
"201611","台北市","北投區溫泉里",1882739
"201611","台北市","北投區文化里",1038197
"201611","台北市","北投區文林里",1151356
"201611","台北市","北投區秀山里",734853
"201611","台北市","北投區一德里",1939023
"201611","台北市","北投區永和里",2633169
"201611","台北市","北投區永明里",987980
"201611","台北市","北投區永欣里",1741224
"201611","台北市","北投區裕民里",1887631
"201611","台北市","北投區長安里",1731037
"201611","台北市","北投區振華里",1705239
"201611","台北市","北投區智仁里",1180657
"201611","台北市","北投區中和里",1566933
"201611","台北市","北投區中心里",1827965
"201611","台北市","北投區中央里",2664277
"201611","台北市","北投區中庸里",825669
"201611","台北市","北投區洲美里",287172
"201611","台北市","北投區尊賢里",812778
"201611","台北市","大安區昌隆里",1132979
"201611","台北市","大安區車層里",2518297
"201611","台北市","大安區誠安里",1571332
"201611","台北市","大安區大學里",2027319
"201611","台北市","大安區德安里",1844442
"201611","台北市","大安區敦安里",2579233
"201611","台北市","大安區敦煌里",2293892
"201611","台北市","大安區法治里",1583450
"201611","台北市","大安區芳和里",1351288
"201611","台北市","大安區福住里",1856840
"201611","台北市","大安區古風里",1356751
"201611","台北市","大安區古莊里",2579382
"201611","台北市","大安區光明里",936210
"201611","台北市","大安區光武里",3196506
"201611","台北市","大安區光信里",2735600
"201611","台北市","大安區和安里",1644693
"201611","台北市","大安區虎嘯里",1438938
"201611","台北市","大安區華聲里",1374175
"201611","台北市","大安區建安里",2422023
"201611","台北市","大安區建倫里",3029151
"201611","台北市","大安區錦安里",1820597
"201611","台北市","大安區錦華里",1547276
"201611","台北市","大安區錦泰里",777138
"201611","台北市","大安區黎和里",1042673
"201611","台北市","大安區黎孝里",1796363
"201611","台北市","大安區黎元里",1193286
"201611","台北市","大安區臨江里",1536680
"201611","台北市","大安區龍安里",1523252
"201611","台北市","大安區龍門里",1366801
"201611","台北市","大安區龍坡里",749040
"201611","台北市","大安區龍泉里",1588260
"201611","台北市","大安區龍生里",1875936
"201611","台北市","大安區龍圖里",2406654
"201611","台北市","大安區龍淵里",2263884
"201611","台北市","大安區龍雲里",1512157
"201611","台北市","大安區龍陣里",1326330
"201611","台北市","大安區民輝里",3432646
"201611","台北市","大安區民炤里",2566257
"201611","台北市","大安區全安里",1911394
"201611","台北市","大安區群賢里",1949114
"201611","台北市","大安區群英里",1329775
"201611","台北市","大安區仁愛里",2623312
"201611","台北市","大安區仁慈里",1546525
"201611","台北市","大安區通安里",2005575
"201611","台北市","大安區通化里",2404779
"201611","台北市","大安區臥龍里",779416
"201611","台北市","大安區新龍里",1651219
"201611","台北市","大安區學府里",535299
"201611","台北市","大安區義安里",2390681
"201611","台北市","大安區義村里",1870875
"201611","台北市","大安區永康里",1147578
"201611","台北市","大安區正聲里",1657455
"201611","台北市","大安區住安里",1784691
"201611","台北市","大同區保安里",1352985
"201611","台北市","大同區朝陽里",1708351
"201611","台北市","大同區大有里",1454582
"201611","台北市","大同區光能里",1459916
"201611","台北市","大同區國慶里",1548645
"201611","台北市","大同區國順里",650681
"201611","台北市","大同區建功里",1516059
"201611","台北市","大同區建明里",1786012
"201611","台北市","大同區建泰里",1555765
"201611","台北市","大同區景星里",751292
"201611","台北市","大同區老師里",1580356
"201611","台北市","大同區鄰江里",1819376
"201611","台北市","大同區隆和里",909472
"201611","台北市","大同區民權里",2212667
"201611","台北市","大同區南芳里",1163671
"201611","台北市","大同區蓬萊里",1403099
"201611","台北市","大同區雙連里",2816133
"201611","台北市","大同區斯文里",1522707
"201611","台北市","大同區星明里",2185142
"201611","台北市","大同區延平里",1212750
"201611","台北市","大同區揚雅里",912115
"201611","台北市","大同區永樂里",2447331
"201611","台北市","大同區玉泉里",1074551
"201611","台北市","大同區至聖里",2643667
"201611","台北市","大同區重慶里",1912586
"201611","台北市","南港區百福里",1279162
"201611","台北市","南港區成福里",1699090
"201611","台北市","南港區東明里",1586797
"201611","台北市","南港區東新里",1829313
"201611","台北市","南港區合成里",1971136
"201611","台北市","南港區鴻福里",1168679
"201611","台北市","南港區九如里",1338230
"201611","台北市","南港區舊莊里",1545377
"201611","台北市","南港區聯成里",1356660
"201611","台北市","南港區南港里",2694313
"201611","台北市","南港區仁福里",1264355
"201611","台北市","南港區三重里",2369420
"201611","台北市","南港區萬福里",1183499
"201611","台北市","南港區西新里",1355639
"201611","台北市","南港區新富里",824258
"201611","台北市","南港區新光里",989738
"201611","台北市","南港區玉成里",1572532
"201611","台北市","南港區中南里",696650
"201611","台北市","南港區中研里",1504232
"201611","台北市","南港區重陽里",2003402
"201611","台北市","內湖區安湖里",1366570
"201611","台北市","內湖區安泰里",1047799
"201611","台北市","內湖區寶湖里",3088872
"201611","台北市","內湖區碧山里",1459937
"201611","台北市","內湖區大湖里",1745803
"201611","台北市","內湖區東湖里",1424407
"201611","台北市","內湖區港都里",1451304
"201611","台北市","內湖區港富里",2625755
"201611","台北市","內湖區港華里",2141131
"201611","台北市","內湖區港墘里",2671209
"201611","台北市","內湖區湖濱里",2634807
"201611","台北市","內湖區湖興里",2310902
"201611","台北市","內湖區湖元里",4287874
"201611","台北市","內湖區葫洲里",1524516
"201611","台北市","內湖區金湖里",2926108
"201611","台北市","內湖區金龍里",1224156
"201611","台北市","內湖區金瑞里",1335318
"201611","台北市","內湖區康寧里",2120317
"201611","台北市","內湖區樂康里",1420572
"201611","台北市","內湖區麗山里",1810445
"201611","台北市","內湖區蘆洲里",278283
"201611","台北市","內湖區明湖里",1033155
"201611","台北市","內湖區南湖里",1005665
"201611","台北市","內湖區內溝里",968436
"201611","台北市","內湖區內湖里",1719216
"201611","台北市","內湖區清白里",2252688
"201611","台北市","內湖區瑞光里",1277345
"201611","台北市","內湖區瑞陽里",2389082
"201611","台北市","內湖區石潭里",2357926
"201611","台北市","內湖區五分里",1844358
"201611","台北市","內湖區西安里",1815332
"201611","台北市","內湖區西湖里",2953121
"201611","台北市","內湖區西康里",3606544
"201611","台北市","內湖區行善里",2077001
"201611","台北市","內湖區秀湖里",1458521
"201611","台北市","內湖區週美里",3072882
"201611","台北市","內湖區紫星里",1523514
"201611","台北市","內湖區紫陽里",2279386
"201611","台北市","內湖區紫雲里",1109081
"201611","台北市","士林區百齡里",1655781
"201611","台北市","士林區承德里",2338396
"201611","台北市","士林區翠山里",596044
"201611","台北市","士林區德華里",1465241
"201611","台北市","士林區德行里",1356595
"201611","台北市","士林區東山里",1584702
"201611","台北市","士林區福安里",1062564
"201611","台北市","士林區福德里",2038286
"201611","台北市","士林區福華里",1602442
"201611","台北市","士林區福佳里",2516399
"201611","台北市","士林區福林里",1214832
"201611","台北市","士林區福順里",1556605
"201611","台北市","士林區福志里",2263814
"201611","台北市","士林區福中里",1897236
"201611","台北市","士林區富光里",1501261
"201611","台北市","士林區富洲里",1333783
"201611","台北市","士林區公館里",470975
"201611","台北市","士林區後港里",2385370
"201611","台北市","士林區葫東里",1165999
"201611","台北市","士林區葫蘆里",2030425
"201611","台北市","士林區菁山里",535059
"201611","台北市","士林區舊佳里",1776857
"201611","台北市","士林區蘭興里",1891751
"201611","台北市","士林區蘭雅里",2666339
"201611","台北市","士林區臨溪里",1596969
"201611","台北市","士林區名山里",1972162
"201611","台北市","士林區明勝里",1506482
"201611","台北市","士林區平等里",372966
"201611","台北市","士林區前港里",1296168
"201611","台北市","士林區仁勇里",1619327
"201611","台北市","士林區三玉里",1935393
"201611","台北市","士林區社新里",2511955
"201611","台北市","士林區社園里",1867742
"201611","台北市","士林區社子里",1808994
"201611","台北市","士林區聖山里",1458460
"201611","台北市","士林區天福里",1898177
"201611","台北市","士林區天和里",2085744
"201611","台北市","士林區天祿里",1780688
"201611","台北市","士林區天母里",2747646
"201611","台北市","士林區天山里",2201080
"201611","台北市","士林區天壽里",1991547
"201611","台北市","士林區天玉里",2916384
"201611","台北市","士林區溪山里",451631
"201611","台北市","士林區新安里",788020
"201611","台北市","士林區岩山里",1029606
"201611","台北市","士林區陽明里",2505865
"201611","台北市","士林區義信里",1415795
"201611","台北市","士林區永福里",947981
"201611","台北市","士林區永倫里",2038910
"201611","台北市","士林區芝山里",2404707
"201611","台北市","士林區忠誠里",1836755
"201611","台北市","松山區安平里",2439291
"201611","台北市","松山區慈祐里",2732272
"201611","台北市","松山區東昌里",820689
"201611","台北市","松山區東光里",1935136
"201611","台北市","松山區東榮里",2754223
"201611","台北市","松山區東勢里",1172513
"201611","台北市","松山區敦化里",2093309
"201611","台北市","松山區福成里",655336
"201611","台北市","松山區富錦里",1701408
"201611","台北市","松山區富泰里",1293054
"201611","台北市","松山區復建里",1232382
"201611","台北市","松山區復盛里",1769235
"201611","台北市","松山區復勢里",1732764
"201611","台北市","松山區復源里",799729
"201611","台北市","松山區吉仁里",1085738
"201611","台北市","松山區吉祥里",2766332
"201611","台北市","松山區介壽里",1172745
"201611","台北市","松山區精忠里",1424136
"201611","台北市","松山區龍田里",2298714
"201611","台北市","松山區美仁里",773539
"201611","台北市","松山區民福里",2300951
"201611","台北市","松山區民有里",4140992
"201611","台北市","松山區鵬程里",1160844
"201611","台北市","松山區三民里",2203521
"201611","台北市","松山區松基里",2061887
"201611","台北市","松山區新東里",1428448
"201611","台北市","松山區新聚里",2517672
"201611","台北市","松山區新益里",1190085
"201611","台北市","松山區中華里",2202484
"201611","台北市","松山區中崙里",1126883
"201611","台北市","松山區中正里",3564967
"201611","台北市","松山區莊敬里",1311006
"201611","台北市","松山區自強里",1854652
"201611","台北市","萬華區保德里",789444
"201611","台北市","萬華區菜園里",1713951
"201611","台北市","萬華區頂碩里",1996730
"201611","台北市","萬華區福星里",1876405
"201611","台北市","萬華區福音里",1071212
"201611","台北市","萬華區富福里",1407378
"201611","台北市","萬華區富民里",1564966
"201611","台北市","萬華區和德里",1623711
"201611","台北市","萬華區和平里",1545990
"201611","台北市","萬華區華江里",2330786
"201611","台北市","萬華區華中里",1516529
"201611","台北市","萬華區錦德里",1620283
"201611","台北市","萬華區凌霄里",916469
"201611","台北市","萬華區柳鄉里",1436983
"201611","台北市","萬華區綠堤里",1084176
"201611","台北市","萬華區銘德里",1049230
"201611","台北市","萬華區青山里",2341193
"201611","台北市","萬華區全德里",916887
"201611","台北市","萬華區仁德里",1641351
"201611","台北市","萬華區日善里",838084
"201611","台北市","萬華區日祥里",1220042
"201611","台北市","萬華區榮德里",877892
"201611","台北市","萬華區壽德里",1110765
"201611","台北市","萬華區雙園里",1255188
"201611","台北市","萬華區糖廍里",1748855
"201611","台北市","萬華區騰雲里",791627
"201611","台北市","萬華區萬壽里",1869532
"201611","台北市","萬華區西門里",1856894
"201611","台北市","萬華區孝德里",807971
"201611","台北市","萬華區新安里",1301724
"201611","台北市","萬華區新和里",1956511
"201611","台北市","萬華區新起里",2404568
"201611","台北市","萬華區新忠里",840589
"201611","台北市","萬華區興德里",1131091
"201611","台北市","萬華區忠德里",1197650
"201611","台北市","萬華區忠貞里",1120337
"201611","台北市","文山區博嘉里",1601195
"201611","台北市","文山區華興里",2900615
"201611","台北市","文山區景東里",1324224
"201611","台北市","文山區景華里",1289987
"201611","台北市","文山區景美里",885676
"201611","台北市","文山區景慶里",1021455
"201611","台北市","文山區景仁里",1064089
"201611","台北市","文山區景行里",1816397
"201611","台北市","文山區老泉里",208680
"201611","台北市","文山區明興里",1721824
"201611","台北市","文山區明義里",1030128
"201611","台北市","文山區木柵里",2641246
"201611","台北市","文山區木新里",2410668
"201611","台北市","文山區試院里",2191455
"201611","台北市","文山區順興里",1911531
"201611","台北市","文山區萬芳里",2362020
"201611","台北市","文山區萬和里",893128
"201611","台北市","文山區萬隆里",1469968
"201611","台北市","文山區萬美里",2060095
"201611","台北市","文山區萬年里",1224733
"201611","台北市","文山區萬盛里",1149815
"201611","台北市","文山區萬祥里",1064982
"201611","台北市","文山區萬興里",2514252
"201611","台北市","文山區萬有里",1136285
"201611","台北市","文山區興安里",1542179
"201611","台北市","文山區興邦里",988447
"201611","台北市","文山區興昌里",1630013
"201611","台北市","文山區興得里",1481862
"201611","台北市","文山區興豐里",1060697
"201611","台北市","文山區興福里",1031677
"201611","台北市","文山區興光里",987060
"201611","台北市","文山區興家里",1756203
"201611","台北市","文山區興泰里",1043547
"201611","台北市","文山區興旺里",1670132
"201611","台北市","文山區興業里",1320842
"201611","台北市","文山區樟腳里",1536859
"201611","台北市","文山區樟林里",1475994
"201611","台北市","文山區樟樹里",1283737
"201611","台北市","文山區樟文里",1654106
"201611","台北市","文山區樟新里",1507618
"201611","台北市","文山區政大里",2442769
"201611","台北市","文山區指南里",1030693
"201611","台北市","文山區忠順里",1287369
"201611","台北市","信義區安康里",5491759
"201611","台北市","信義區大道里",1899246
"201611","台北市","信義區大仁里",1091027
"201611","台北市","信義區敦厚里",1920074
"201611","台北市","信義區富台里",1558595
"201611","台北市","信義區廣居里",2269731
"201611","台北市","信義區國業里",2048720
"201611","台北市","信義區惠安里",1543979
"201611","台北市","信義區嘉興里",1088647
"201611","台北市","信義區景聯里",1580113
"201611","台北市","信義區景勤里",1220717
"201611","台北市","信義區景新里",1941970
"201611","台北市","信義區黎安里",270181
"201611","台北市","信義區黎平里",2435093
"201611","台北市","信義區黎順里",1556614
"201611","台北市","信義區黎忠里",1378735
"201611","台北市","信義區六合里",1868511
"201611","台北市","信義區六藝里",1076314
"201611","台北市","信義區三犁里",1845153
"201611","台北市","信義區三張里",2557835
"201611","台北市","信義區雙和里",2049610
"201611","台北市","信義區四維里",1525701
"201611","台北市","信義區四育里",1540665
"201611","台北市","信義區松光里",1606331
"201611","台北市","信義區松隆里",583224
"201611","台北市","信義區松友里",1653085
"201611","台北市","信義區泰和里",1856048
"201611","台北市","信義區五常里",1093557
"201611","台北市","信義區五全里",1641036
"201611","台北市","信義區西村里",836542
"201611","台北市","信義區新仁里",1362665
"201611","台北市","信義區興隆里",1027700
"201611","台北市","信義區興雅里",2257137
"201611","台北市","信義區雅祥里",1183140
"201611","台北市","信義區永春里",1710208
"201611","台北市","信義區永吉里",1325593
"201611","台北市","信義區長春里",1600213
"201611","台北市","信義區正和里",1195821
"201611","台北市","信義區中坡里",1236390
"201611","台北市","信義區中行里",1959356
"201611","台北市","信義區中興里",1683634
"201611","台北市","中山區北安里",691273
"201611","台北市","中山區成功里",4172974
"201611","台北市","中山區大佳里",307607
"201611","台北市","中山區大直里",3202185
"201611","台北市","中山區復華里",2230227
"201611","台北市","中山區恆安里",2696941
"201611","台北市","中山區集英里",2770975
"201611","台北市","中山區劍潭里",1049724
"201611","台北市","中山區江寧里",2634105
"201611","台北市","中山區江山里",2860296
"201611","台北市","中山區金泰里",3656953
"201611","台北市","中山區聚盛里",2211275
"201611","台北市","中山區聚葉里",1719243
"201611","台北市","中山區康樂里",1720366
"201611","台北市","中山區力行里",3237007
"201611","台北市","中山區龍洲里",1272527
"201611","台北市","中山區民安里",2411450
"201611","台北市","中山區埤頭里",1105521
"201611","台北市","中山區晴光里",2998203
"201611","台北市","中山區松江里",2623490
"201611","台北市","中山區下埤里",2384544
"201611","台北市","中山區新福里",1984522
"201611","台北市","中山區新生里",2100089
"201611","台北市","中山區新喜里",1545219
"201611","台北市","中山區新庄里",1774252
"201611","台北市","中山區行仁里",2319517
"201611","台北市","中山區行孝里",1196691
"201611","台北市","中山區行政里",1891688
"201611","台北市","中山區興亞里",2198896
"201611","台北市","中山區永安里",3362470
"201611","台北市","中山區圓山里",1612413
"201611","台北市","中山區正得里",2095317
"201611","台北市","中山區正守里",1307090
"201611","台北市","中山區正義里",3155580
"201611","台北市","中山區中吉里",2756230
"201611","台北市","中山區中山里",3586190
"201611","台北市","中山區中央里",1542450
"201611","台北市","中山區中原里",2256010
"201611","台北市","中山區中庄里",2502767
"201611","台北市","中山區朱馥里",2150295
"201611","台北市","中山區朱崙里",1242340
"201611","台北市","中山區朱園里",2093430
"201611","台北市","中正區愛國里",873503
"201611","台北市","中正區板溪里",1131152
"201611","台北市","中正區頂東里",2043033
"201611","台北市","中正區東門里",862230
"201611","台北市","中正區富水里",444096
"201611","台北市","中正區光復里",2370166
"201611","台北市","中正區河堤里",1505726
"201611","台北市","中正區建國里",500121
"201611","台北市","中正區黎明里",2793920
"201611","台北市","中正區林興里",1107895
"201611","台北市","中正區龍福里",1250090
"201611","台北市","中正區龍光里",658226
"201611","台北市","中正區龍興里",608731
"201611","台北市","中正區梅花里",1958519
"201611","台北市","中正區南福里",2498456
"201611","台北市","中正區南門里",825717
"201611","台北市","中正區三愛里",3092840
"201611","台北市","中正區廈安里",828631
"201611","台北市","中正區水源里",1128454
"201611","台北市","中正區網溪里",1493303
"201611","台北市","中正區文北里",1984693
"201611","台北市","中正區文盛里",788737
"201611","台北市","中正區文祥里",2018373
"201611","台北市","中正區新營里",2394148
"201611","台北市","中正區幸福里",1715305
"201611","台北市","中正區幸市里",1852380
"201611","台北市","中正區螢圃里",1656465
"201611","台北市","中正區螢雪里",1316467
"201611","台北市","中正區永昌里",1191038
"201611","台北市","中正區永功里",1276726
"201611","台北市","中正區忠勤里",1680611
