"行政區域","平均綜合所得","非營業用電_里變異","X2戶一宅比例...","綜合所得總額","平均數","中位數","第三分位數","總計.","博士比例","碩士比例","大學比例","大學以下比例","X2人一宅宅數比例...","X3人一宅宅數比例...","X1戶一宅比例...","X4戶一宅比例...","X5戶一宅比例...","X6戶以上一宅比例...","每戶平均老年人口數.人.","無老年人口戶數比例...","二位老年人口戶數比例...","三位以上老年人口戶數比例...","二名老年人口宅數比例...","喪偶比例...","平均教育程度","扶養比","成年人平均綜合所得","碩士以下","博士以下","碩博比例","老年比例","戶均用電","零售排名","商家比例","公園數量比例","公園佔地比例","分群","離群"
"文山區萬和里",348.635346097202,155.342396238426,0.156,1183617,1162,779,1358,3006,0.0246,0.1214,0.3204,0.5336,0.212,0.149,0.804,0.003,0.001,0,0.5,0.608,0.099,0.004,0.297,0.163,2.2314,0.500220945647371,523.030048608042,0.854,0.9754,0.146,0.495042492917847,942.388101983003,616,0.00212464589235127,0.00212464589235127,0.0321009076941895,3,0
"文山區萬隆里",368.639657187378,171.20847626535,0.202,2838894,1133,774,1494,6512,0.0175,0.141,0.3771,0.4644,0.176,0.171,0.754,0.007,0,0,0.34,0.736,0.063,0.004,0.277,0.094,2.5119,0.408118486012068,519.088315962699,0.8415,0.9825,0.1585,0.32680412371134,885.334364261168,3294,0,0,0,3,0
"文山區萬美里",393.756735444868,155.376899854001,0.132,2996095,1332,758,1520,6736,0.0169,0.1174,0.349,0.5166,0.214,0.192,0.841,0.002,0.001,0,0.32,0.744,0.053,0.004,0.264,0.072,2.2525,0.339376870269319,527.388663967611,0.8656,0.983,0.1343,0.310478199718706,896.441631504923,0,0.00140646976090014,0.00210970464135021,0.00909009492073368,3,0
"文山區萬年里",433.509710451977,159.862883355627,0.153,2455399,1299,737,1463,4911,0.022,0.1372,0.3622,0.4785,0.19,0.175,0.809,0.006,0.001,0.001,0.4,0.686,0.076,0.004,0.262,0.104,2.47,0.384841075794621,600.342053789731,0.8407,0.9779,0.1592,0.38655462184874,876.235736399823,1405,0.0070765148164529,0.00132684652808492,0.0230524099895327,3,0
"文山區萬盛里",391.429813915858,162.521316675419,0.171,1935229,1164,740,1433,4377,0.0217,0.1421,0.3534,0.4828,0.205,0.159,0.793,0.004,0.001,0,0.39,0.682,0.061,0.004,0.196,0.107,2.4615,0.374478732276897,538.01195440645,0.8362,0.9783,0.1638,0.377581120943953,988.23598820059,1028,0.0117994100294985,0.000491642084562439,0.0047860489413607,3,0
"文山區萬祥里",329.279438682123,176.929029555776,0.184,1619067,1026,701,1379,4104,0.0112,0.1201,0.355,0.5136,0.184,0.157,0.766,0.008,0.001,0.001,0.36,0.702,0.051,0.005,0.192,0.113,2.2414,0.414150129421915,465.6505608283,0.8686,0.9887,0.1313,0.354056902002107,884.438356164384,2005,0,0,0,3,0
"文山區萬興里",454.703070520751,163.873319203361,0.15,4042765,1463,845,1746,7460,0.0377,0.1499,0.3484,0.4641,0.167,0.182,0.811,0.006,0.002,0.002,0.31,0.751,0.053,0.003,0.22,0.08,2.6323,0.412166454891995,642.116423125794,0.8125,0.9624,0.1876,0.298175069594804,940.72131147541,377,0.0170120630992886,0,0,5,0
"文山區萬有里",355.928693278744,179.158410659103,0.19,2086454,1134,774,1469,4997,0.0238,0.1317,0.3706,0.4739,0.167,0.18,0.77,0.005,0.002,0,0.34,0.727,0.055,0.004,0.234,0.082,2.4868,0.405755395683453,500.348681055156,0.8445,0.9762,0.1555,0.325506445672192,969.669429097606,2198,0.00322283609576427,0.00138121546961326,0.051454385871073,3,0
"文山區興安里",416.000873489591,158.874004535084,0.156,2857510,1252,777,1586,5955,0.0196,0.138,0.378,0.4643,0.19,0.168,0.806,0.004,0.001,0.001,0.36,0.714,0.063,0.006,0.247,0.101,2.5164,0.406429156429156,585.075757575758,0.8423,0.9803,0.1576,0.351075877689694,920.949792374481,2359,0.044167610419026,0.000377500943752359,0.0283411426801862,3,0
"文山區興邦里",340.523324506009,149.004946337767,0.148,1671629,1081,767,1446,4466,0.0137,0.1187,0.3515,0.5161,0.196,0.192,0.823,0.003,0.001,0,0.33,0.732,0.058,0.004,0.197,0.096,2.2415,0.355328547763666,461.520982882385,0.8676,0.9863,0.1324,0.32670867668444,868.513814832768,4350,0.249636451769268,0,0,3,0
"文山區興昌里",505.192723138147,129.707403721537,0.118,3554536,1483,869,1660,6101,0.0229,0.1405,0.385,0.4516,0.187,0.189,0.865,0.004,0,0,0.31,0.756,0.055,0.005,0.231,0.066,2.5891,0.358563429233443,686.336358370342,0.8366,0.9771,0.1634,0.301900322696307,904.18142703478,3865,0,0,0,5,0
"文山區興得里",307.224048032865,165.993466857537,0.186,1944421,994,684,1289,5444,0.0154,0.1095,0.3391,0.536,0.167,0.16,0.776,0.009,0,0.001,0.33,0.727,0.053,0.002,0.244,0.106,2.152,0.370506712862711,421.052620181897,0.8751,0.9846,0.1249,0.323393532129357,962.813523729525,2436,0.000419991600167997,0,0,2,0
"文山區興豐里",396.339355852317,174.604870410227,0.161,2018160,1232,781,1553,4455,0.0171,0.1248,0.3506,0.5075,0.18,0.191,0.808,0.003,0,0.001,0.33,0.737,0.059,0.006,0.28,0.083,2.3051,0.387465940054496,549.907356948229,0.8581,0.9829,0.1419,0.326173826173826,961.675824175824,4213,0.000999000999000999,0.000999000999000999,0.0265230617588895,3,0
"文山區興福里",302.663647720175,172.09170871724,0.226,1938258,1026,693,1314,5211,0.0113,0.11,0.3341,0.5446,0.147,0.189,0.707,0.01,0.001,0,0.31,0.747,0.051,0.003,0.265,0.089,2.0981,0.428826416778224,432.453815261044,0.8787,0.9887,0.1213,0.300864815657715,867.797906235776,2766,0,0.000455166135639508,0.0219722860744329,2,0
"文山區興光里",366.009814612868,149.484906860447,0.153,1342524,1167,714,1445,3081,0.0123,0.1133,0.3411,0.5333,0.18,0.175,0.806,0.007,0,0.002,0.31,0.75,0.05,0.003,0.2,0.091,2.1549,0.376360225140713,503.761350844278,0.8744,0.9877,0.1256,0.311732605729877,915.239427012278,1311,0.0109140518417462,0,0,2,0
"文山區興家里",307.480705762884,135.208281239925,0.17,2422333,942,663,1209,6839,0.0118,0.0959,0.3515,0.5407,0.182,0.178,0.793,0.004,0.002,0.001,0.29,0.771,0.051,0.003,0.219,0.087,2.0876,0.314533622559653,404.193726013683,0.8922,0.9881,0.1077,0.273241428066455,725.906680805939,2257,0.000353481795687522,0,0,2,0
"文山區興泰里",363.200536062378,124.826236318829,0.155,1490575,1090,727,1333,3612,0.0155,0.1102,0.3483,0.526,0.217,0.177,0.82,0.003,0,0,0.33,0.732,0.065,0.001,0.191,0.112,2.1939,0.353115727002967,491.452357401912,0.8743,0.9845,0.1257,0.329203539823009,800.378761061947,1825,0.0625368731563422,0,0,3,0
"文山區興旺里",331.109192071404,146.41223677295,0.134,2856479,1003,722,1285,7519,0.0114,0.1045,0.3559,0.5281,0.18,0.184,0.837,0.004,0.001,0.001,0.26,0.788,0.044,0.002,0.213,0.073,2.1532,0.331532643926532,440.882697947214,0.884,0.9885,0.1159,0.252760370038794,922.837958818263,1370,0.0131304088331841,0.000596836765144733,0.0110570262515103,2,0
"文山區興業里",366.056994818653,179.201184100778,0.157,2048821,1069,743,1339,4965,0.0175,0.1263,0.3625,0.4937,0.172,0.19,0.818,0.001,0.001,0,0.42,0.676,0.077,0.009,0.228,0.101,2.3653,0.372486512996567,502.408288376655,0.8562,0.9825,0.1438,0.407869481765835,1022.1650671785,411,0.000479846449136276,0,0,3,0
"文山區樟腳里",390.409939959973,164.285660288904,0.162,2340898,1277,726,1492,5092,0.0136,0.1072,0.346,0.5332,0.16,0.18,0.798,0.006,0.002,0,0.3,0.758,0.049,0.002,0.2,0.087,2.1496,0.374914010548039,536.780096308186,0.8792,0.9864,0.1208,0.282755298651252,779.371387283237,601,0.141136801541426,0.000481695568400771,0.00637233025734022,2,0
"文山區樟林里",321.476243586884,154.290227712227,0.184,2882356,1016,706,1296,7730,0.0159,0.1138,0.3493,0.521,0.167,0.186,0.786,0.005,0.001,0,0.39,0.696,0.073,0.004,0.251,0.114,2.2231,0.398970198158839,449.735684194102,0.8703,0.9841,0.1297,0.370856785490932,631.716385240775,2442,0.00125078173858662,0.000938086303939962,0.0179389309394289,3,0
"文山區樟樹里",285.249524534043,167.827013206376,0.198,1499842,991,664,1195,4416,0.0125,0.0962,0.3195,0.5718,0.138,0.178,0.757,0.008,0.002,0,0.33,0.74,0.062,0.003,0.247,0.095,1.9677,0.395805680913194,398.152906822405,0.8913,0.9875,0.1087,0.318530701754386,679.81798245614,3835,0,0.000548245614035088,0.0146761864052626,2,0
"文山區樟文里",296.938886373925,207.942476527353,0.169,1967814,993,690,1264,5559,0.0108,0.1007,0.3285,0.56,0.159,0.205,0.794,0.005,0,0,0.32,0.738,0.057,0.002,0.254,0.091,2.0154,0.373471502590674,407.837098445596,0.8885,0.9892,0.1115,0.317988064791134,857.710144927536,1414,0,0.00127877237851662,0.0240044217074999,2,0
"文山區樟新里",411.533400469956,188.475485954601,0.165,2451916,1240,808,1485,4963,0.0163,0.1195,0.3673,0.4969,0.179,0.199,0.801,0.004,0.001,0,0.28,0.77,0.048,0.001,0.195,0.083,2.3329,0.378847489007174,567.441795880583,0.8642,0.9837,0.1358,0.273146015660986,861.467987102718,2729,0.0105941962229387,0.000460617227084293,0.0119905437673186,2,0
"文山區政大里",506.200708233211,133.503789253623,0.119,4002529,1752,1215,2206,6389,0.0385,0.175,0.3944,0.3921,0.18,0.199,0.847,0.004,0.002,0.001,0.21,0.829,0.029,0.003,0.177,0.047,2.9741,0.4436735439109,730.788570385247,0.7865,0.9615,0.2135,0.200899031811895,954.501728907331,3122,0.00311203319502075,0,0,5,0
"文山區指南里",320.113843813387,89.0548665367921,0.146,1262529,1137,750,1422,3487,0.0313,0.1227,0.2859,0.5601,0.192,0.155,0.768,0.02,0.011,0.01,0.29,0.753,0.036,0.002,0.192,0.086,2.1615,0.348837209302326,431.78146374829,0.846,0.9687,0.154,0.278145695364238,814.867549668874,4296,0.0511739915713426,0,0,2,0
"文山區忠順里",417.374201474201,176.204543383937,0.163,1698713,1269,820,1623,3750,0.0187,0.1317,0.3608,0.4888,0.178,0.209,0.814,0.004,0,0.001,0.37,0.702,0.061,0.003,0.235,0.11,2.4017,0.362115127175368,568.51171352075,0.8496,0.9813,0.1504,0.353474320241692,815.592145015106,1239,0.0495468277945619,0,0,3,0
"信義區安康里",1313.52323286688,343.277282168017,0.151,14643157,3858,974,2075,9073,0.0235,0.155,0.4085,0.4131,0.172,0.169,0.809,0.005,0.001,0.001,0.32,0.747,0.053,0.004,0.182,0.065,2.7755,0.472266244057052,1933.8559165346,0.8216,0.9766,0.1785,0.303344867358708,1523.69642445213,214,0.143483275663206,0.000692041522491349,0.0138312382526456,5,1
"信義區大道里",338.611076540137,201.439638999337,0.147,2176592,984,643,1224,5644,0.0096,0.1049,0.3648,0.5207,0.161,0.187,0.82,0.006,0.001,0,0.4,0.673,0.07,0.003,0.239,0.106,2.175,0.358985200845666,460.167441860465,0.8855,0.9904,0.1145,0.388245033112583,843.031870860927,0,0.040976821192053,0,0,3,0
"信義區大仁里",267.010436432638,196.821746622417,0.192,1125716,852,603,1114,3783,0.0122,0.0827,0.3164,0.5887,0.191,0.163,0.774,0.006,0.002,0,0.45,0.637,0.085,0.003,0.218,0.139,1.8716,0.401129943502825,374.116317713526,0.9051,0.9878,0.0949,0.439039039039039,812.625225225225,3731,0.0414414414414414,0,0,1,0
"信義區敦厚里",400.82591167308,230.679751603542,0.144,2187307,1097,735,1409,4801,0.0156,0.1381,0.388,0.4582,0.178,0.152,0.82,0.006,0.001,0,0.35,0.724,0.066,0.003,0.19,0.078,2.521,0.369041645760161,548.747365780231,0.8462,0.9843,0.1537,0.337401918047079,880.002179598954,2656,0.231909328683522,0.0004359197907585,0.0141605397877979,3,0
"信義區富台里",387.210686359687,262.379675319326,0.145,1782718,1163,754,1404,3920,0.0094,0.1212,0.3753,0.4941,0.169,0.154,0.821,0.008,0.002,0.001,0.29,0.759,0.041,0.003,0.122,0.09,2.313,0.380095923261391,534.387889688249,0.8694,0.9906,0.1306,0.282,1013.4605,142,0.2215,0,0,2,0
"信義區廣居里",405.683309726157,190.778214273063,0.206,3436949,1229,790,1546,7020,0.0155,0.1352,0.4007,0.4486,0.164,0.177,0.751,0.006,0,0,0.35,0.728,0.064,0.004,0.239,0.086,2.5535,0.438125954846376,583.423697165167,0.8493,0.9845,0.1507,0.337893732103086,895.500159083678,1273,0,0,0,3,0
"信義區國業里",376.59722728931,197.925245942278,0.188,3096759,1216,772,1511,6736,0.0131,0.1296,0.3916,0.4657,0.161,0.179,0.75,0.007,0.001,0.001,0.36,0.708,0.065,0.003,0.198,0.094,2.4619,0.477628032345013,556.470619946092,0.8573,0.9869,0.1427,0.350314257360238,880.973867019517,1691,0,0,0,3,0
"信義區惠安里",310.314817507634,156.204361298643,0.166,2134035,967,685,1210,6103,0.0113,0.0939,0.3513,0.5435,0.17,0.181,0.802,0.004,0.001,0.002,0.34,0.718,0.06,0.001,0.191,0.109,2.0703,0.338719096749075,415.424372201674,0.8948,0.9887,0.1052,0.333713416951729,948.62333713417,2210,0,0.000760167236792094,0.0279704071136449,2,0
"信義區嘉興里",346.572882370548,195.829829133052,0.17,1157900,960,645,1151,2960,0.0132,0.1,0.3791,0.5078,0.2,0.158,0.794,0.006,0,0,0.41,0.675,0.074,0.006,0.287,0.112,2.2352,0.357026807473599,470.308692120227,0.8869,0.9869,0.1132,0.390613171839515,930.84935654807,2272,0.0620741862225587,0,0,3,0
"信義區景聯里",373.506034124012,206.167860471564,0.154,1795070,1068,716,1333,4293,0.0154,0.129,0.3802,0.4754,0.184,0.175,0.813,0.006,0.001,0.001,0.4,0.683,0.079,0.004,0.183,0.098,2.4334,0.366894197952218,510.543230944255,0.8556,0.9846,0.1444,0.390918580375783,1069.1633611691,2708,0,0,0,3,0
"信義區景勤里",292.722247706422,180.342034460349,0.177,1276269,955,672,1211,3754,0.0115,0.0983,0.3242,0.5661,0.176,0.159,0.78,0.004,0,0.001,0.41,0.662,0.069,0.003,0.189,0.131,1.9901,0.411003236245955,413.032038834951,0.8903,0.9886,0.1098,0.40473441108545,892.464780600462,696,0,0.000577367205542725,0.0187162283513696,3,0
"信義區景新里",909.406359125161,252.339741513419,0.143,4948080,2698,808,1711,4603,0.015,0.1293,0.4132,0.4425,0.194,0.157,0.817,0.008,0.001,0.001,0.38,0.698,0.069,0.004,0.298,0.092,2.5636,0.423600209314495,1294.63108320251,0.8557,0.985,0.1443,0.362727272727273,1326.03818181818,1003,0.276818181818182,0.000454545454545455,0.00746634102191375,4,0
"信義區黎安里",150.704555705909,69.82592284365,0.177,334112,739,513,877,1973,0.003,0.0375,0.2473,0.7121,0.154,0.128,0.75,0.008,0.004,0.017,0.53,0.526,0.06,0,0.191,0.214,1.2412,0.481951871657754,223.336898395722,0.9594,0.9969,0.0405,0.529111338100102,457.577119509704,0,0.137895812053115,0,0,1,0
"信義區黎平里",354.673971861472,192.02686912477,0.145,2621750,1032,722,1303,6517,0.0153,0.1142,0.377,0.4935,0.169,0.165,0.821,0.007,0.001,0,0.35,0.713,0.059,0.003,0.182,0.099,2.3309,0.359323280617874,482.116586980508,0.8705,0.9847,0.1295,0.340174966352625,930.019851951548,1834,0.0218707940780619,0.000336473755047106,0.00688310008217478,3,0
"信義區黎順里",338.42980209546,180.199559837026,0.141,1453556,1016,657,1274,3866,0.0189,0.1211,0.366,0.4941,0.176,0.164,0.82,0.007,0.001,0.001,0.37,0.703,0.058,0.005,0.203,0.106,2.3607,0.34302689180738,454.520325203252,0.8601,0.9812,0.14,0.36426116838488,866.556128293242,1316,0.0595647193585338,0,0,3,0
"信義區黎忠里",298.341887090407,172.659061979887,0.161,1511400,937,662,1146,4451,0.011,0.0914,0.3226,0.5749,0.174,0.159,0.8,0.007,0,0.001,0.37,0.688,0.056,0.003,0.171,0.117,1.9378,0.362194138209196,406.399569776822,0.8975,0.9889,0.1024,0.362399193548387,815.01310483871,536,0.000504032258064516,0.000504032258064516,0.00728368354022339,2,0
"信義區六合里",502.399162011173,142.413689178646,0.152,3597178,1480,739,1502,6323,0.0169,0.1268,0.3808,0.4754,0.193,0.18,0.815,0.006,0,0,0.38,0.701,0.068,0.005,0.249,0.093,2.4361,0.351198339309304,678.840913379883,0.8562,0.983,0.1437,0.365364308342133,1035.20063357973,785,0.00105596620908131,0,0,3,0
"信義區六藝里",274.80650769995,181.779404131149,0.196,1106371,945,681,1183,3383,0.0077,0.0964,0.329,0.567,0.147,0.143,0.725,0.014,0.002,0,0.37,0.698,0.065,0.002,0.227,0.107,1.9637,0.421610169491525,390.667725988701,0.896,0.9924,0.1041,0.364874551971326,746.955555555556,2454,0,0,0,2,0
"信義區三犁里",703.516584203775,231.720590401028,0.15,3839090,2016,779,1610,4813,0.0172,0.1263,0.3871,0.4694,0.177,0.182,0.816,0.003,0.002,0,0.41,0.676,0.065,0.007,0.182,0.109,2.461,0.389964340295466,977.86296484972,0.8565,0.9828,0.1435,0.395044413277232,1358.52360916316,0,0,0.000467508181393174,0.00602881834836511,3,1
"信義區三張里",428.605347251811,209.653989847399,0.167,4023747,1296,698,1327,8184,0.0145,0.1156,0.3679,0.502,0.177,0.169,0.794,0.006,0.001,0.001,0.42,0.666,0.079,0.003,0.202,0.112,2.2957,0.40559964066477,602.447522084144,0.8699,0.9855,0.1301,0.413329676357652,1125.55238617663,344,0,0.000274273176083379,0.0226138828826181,3,0
"信義區雙和里",330.869306930693,170.165278983292,0.149,2506335,1020,701,1254,6506,0.0152,0.1088,0.3637,0.5123,0.168,0.183,0.822,0.003,0.002,0,0.35,0.718,0.061,0.005,0.192,0.099,2.2444,0.375022690143402,454.952804501724,0.876,0.9848,0.124,0.341612793467166,962.119428376999,2367,0,0.000340251786321878,0.00737056618282669,3,0
"信義區四維里",356.388898933285,188.272029753653,0.152,1971187,1058,663,1260,5007,0.0112,0.1029,0.3727,0.5133,0.199,0.171,0.813,0.003,0.001,0,0.36,0.71,0.064,0.003,0.245,0.096,2.209,0.315338882282996,468.772175980975,0.886,0.9889,0.1141,0.351970669110907,710.572868927589,2049,0,0,0,3,0
"信義區四育里",300.552923129368,221.273246368528,0.174,1763344,925,655,1210,5211,0.0079,0.0885,0.3418,0.5619,0.162,0.163,0.785,0.006,0.003,0,0.4,0.688,0.076,0.004,0.204,0.107,1.9693,0.33614210885903,401.581416533819,0.9037,0.9922,0.0964,0.385997236296638,1052.71395670198,2098,0.0713956701980654,0.000460617227084293,0.0107222806288372,2,0
"信義區松光里",348.8305582762,186.069864839591,0.157,1780780,998,683,1253,4590,0.0092,0.1057,0.3427,0.5425,0.192,0.173,0.809,0.005,0.001,0,0.45,0.636,0.082,0.004,0.201,0.127,2.0878,0.407499310725117,490.978770333609,0.8852,0.9909,0.1149,0.445192307692308,806.677884615385,1796,0.000480769230769231,0.000961538461538462,0.0583775736714453,3,0
"信義區松隆里",217.958614864865,141.196232211541,0.184,516126,766,562,971,2125,0.0066,0.0706,0.2927,0.6301,0.163,0.162,0.749,0.011,0.002,0,0.4,0.678,0.066,0.005,0.174,0.128,1.6538,0.337853107344633,291.596610169491,0.9228,0.9934,0.0772,0.393835616438356,828.896118721461,0,0,0,0,1,0
"信義區松友里",310.032834180519,153.975601933142,0.195,2256729,979,692,1246,6033,0.0104,0.1071,0.3676,0.5148,0.14,0.179,0.744,0.011,0.002,0,0.37,0.708,0.067,0.002,0.19,0.111,2.2066,0.432310114128296,444.063164108619,0.8824,0.9895,0.1175,0.356752537080406,735.594067135051,1456,0,0.00078064012490242,0.0544390739361817,2,0
"信義區泰和里",283.286445317149,131.985381061541,0.166,2380456,922,633,1123,7230,0.0107,0.0867,0.3259,0.5768,0.162,0.174,0.794,0.006,0.001,0,0.33,0.732,0.056,0.002,0.17,0.107,1.9201,0.35053037608486,382.586949533912,0.9027,0.9894,0.0974,0.324912056283978,927.235369363607,2588,0.20594819315638,0.000319795330988168,0.00202292038448382,2,0
"信義區五常里",342.80931881489,235.191743765664,0.179,1353754,1045,678,1226,3443,0.0078,0.099,0.3317,0.5614,0.176,0.15,0.772,0.004,0.002,0,0.38,0.69,0.065,0.003,0.182,0.117,1.991,0.365491009681881,468.103042876902,0.8931,0.9921,0.1068,0.362718707940781,1198.2934051144,2718,0.000672947510094213,0.000672947510094213,0.08421539264228,2,0
"信義區五全里",347.858783008037,235.650826289361,0.17,1817910,1039,633,1189,4685,0.0096,0.0973,0.33,0.5631,0.177,0.182,0.796,0.006,0,0.001,0.4,0.681,0.072,0.003,0.2,0.096,1.9902,0.362356621480709,473.90771637122,0.8931,0.9904,0.1069,0.387288977159881,850.332671300894,3452,0,0.000496524329692155,0.02699289911876,3,0
"信義區西村里",283.009543836946,83.4012584858522,0.196,1749565,1042,709,1338,5403,0.015,0.1153,0.3685,0.5012,0.184,0.173,0.748,0.006,0.001,0.001,0.38,0.679,0.046,0.005,0.231,0.094,2.3008,0.420496323529412,402.014016544118,0.8697,0.985,0.1303,0.372892784895482,464.287592717465,2,0.00472016183412003,0,0,3,0
"信義區新仁里",423.120517659747,201.274061791315,0.189,1569354,1243,822,1600,3104,0.0171,0.1447,0.4236,0.4146,0.174,0.166,0.758,0.008,0.003,0.001,0.4,0.68,0.069,0.005,0.247,0.101,2.7165,0.444314641744548,611.119158878505,0.8382,0.9829,0.1618,0.390972222222222,950.775,84,0.140277777777778,0,0,3,0
"信義區興隆里",1727.8676325321,210.94305622648,0.158,5247534,5221,781,1737,2605,0.0165,0.1355,0.4226,0.4253,0.207,0.164,0.797,0.007,0.002,0.001,0.46,0.649,0.086,0.007,0.233,0.102,2.6519,0.491650294695481,2577.3742632613,0.8479,0.9834,0.152,0.444267515923567,1059.25159235669,1471,0.0453821656050955,0,0,4,0
"信義區興雅里",369.71076011846,233.315629362683,0.161,2247102,1080,715,1322,5317,0.0143,0.1138,0.378,0.4939,0.171,0.168,0.798,0.005,0.002,0.001,0.43,0.653,0.079,0.004,0.193,0.109,2.3235,0.440284360189573,532.488625592417,0.8719,0.9857,0.1281,0.427066450567261,891.88209076175,4,0.269854132901135,0.000405186385737439,0.0277591057389754,3,0
"信義區雅祥里",333.243342338865,199.534634171418,0.156,1726867,1048,687,1231,4546,0.0132,0.1104,0.3394,0.537,0.18,0.163,0.805,0.007,0.002,0.001,0.33,0.733,0.058,0.002,0.169,0.095,2.1388,0.358678552700577,452.770582066072,0.8764,0.9868,0.1236,0.316739873108834,961.698389458272,1454,0.280624694973158,0.000976085895558809,0.0233504274725906,2,0
"信義區永春里",278.95359223301,228.666418335119,0.193,1436611,897,636,1115,4556,0.0101,0.0869,0.34,0.563,0.17,0.154,0.746,0.013,0.003,0,0.4,0.685,0.078,0.002,0.304,0.125,1.9723,0.371870005327651,382.688066062866,0.903,0.9899,0.097,0.384072580645161,970.742943548387,1473,0,0.000504032258064516,0.00844582883807456,2,0
"信義區永吉里",177.770194986072,236.559302313962,0.168,765834,774,571,970,3728,0.0043,0.0566,0.3066,0.6325,0.159,0.133,0.783,0.009,0.002,0,0.33,0.734,0.042,0.005,0.094,0.103,1.6047,0.317028431672271,234.128401100581,0.9391,0.9957,0.0609,0.326388888888889,1155.55694444444,490,0,0.000694444444444444,0.0692834122710822,2,0
"信義區長春里",251.981638742254,216.364019854796,0.199,1097884,861,618,1074,3910,0.0069,0.0701,0.3243,0.5987,0.165,0.162,0.737,0.012,0.003,0.001,0.39,0.676,0.066,0.001,0.24,0.126,1.7799,0.351846106112318,340.640397145517,0.923,0.9931,0.077,0.389285714285714,878.359523809524,4077,0.000595238095238095,0,0,1,0
"信義區正和里",467.985858585859,187.02408011189,0.151,2316530,1357,777,1602,4156,0.0171,0.1473,0.4225,0.4131,0.19,0.173,0.806,0.008,0.001,0.001,0.42,0.683,0.082,0.008,0.254,0.083,2.7277,0.468407000889944,687.193711064966,0.8356,0.9829,0.1644,0.407116692830979,1022.0695970696,2375,0.0151753008895866,0,0,3,0
"信義區中坡里",310.425360474979,191.391466879256,0.174,1463966,941,618,1148,4183,0.0084,0.0904,0.3356,0.5656,0.16,0.183,0.789,0.007,0.001,0,0.4,0.688,0.081,0.005,0.255,0.108,1.9604,0.363399826539462,423.233882625036,0.9012,0.9916,0.0988,0.39304655274013,802.238656452563,3146,0.100766057748969,0.000589275191514437,0.00316830793464456,3,0
"信義區中行里",270.165681173132,163.724067079849,0.181,2284521,877,626,1083,7453,0.0086,0.0796,0.3439,0.568,0.155,0.182,0.779,0.004,0.001,0.002,0.36,0.714,0.062,0.003,0.211,0.106,1.9306,0.338822039265358,361.703768207726,0.9119,0.9915,0.0882,0.341405987218298,740.132862428523,1277,0,0,0,2,0
"信義區中興里",427.744270542202,217.644723641393,0.132,1530469,1184,711,1439,3174,0.0183,0.1418,0.4074,0.4326,0.209,0.139,0.845,0.002,0.002,0,0.33,0.728,0.055,0.002,0.185,0.08,2.6451,0.427203829278022,610.478260869565,0.84,0.9818,0.1601,0.321407624633431,1194.51554252199,658,0,0.000586510263929619,0.029723549324475,3,0
"中山區北安里",394.627552786431,157.109341131947,0.172,1140079,1180,764,1486,2424,0.0132,0.1155,0.3729,0.4983,0.181,0.17,0.778,0.006,0.001,0,0.36,0.726,0.072,0.005,0.22,0.086,2.3034,0.388274867851994,547.851513695339,0.8712,0.9867,0.1287,0.345351043643264,801.854838709677,3633,0,0.00094876660341556,0.00499604115369743,3,0
"中山區成功里",954.238543716615,359.896433864326,0.118,6788453,2696,1118,2407,5776,0.0187,0.1586,0.4217,0.401,0.179,0.181,0.861,0.003,0.001,0,0.23,0.815,0.037,0.003,0.189,0.052,2.8067,0.440956046181892,1375.01579906826,0.8227,0.9813,0.1773,0.220356063150823,1607.22169969768,244,0.0268726906281491,0.00134363453140746,0.0155437956344705,5,1
"中山區大佳里",205.078970718722,176.538916279847,0.234,231124,847,552,1058,981,0.002,0.0347,0.2273,0.736,0.131,0.117,0.561,0.033,0.037,0.019,0.38,0.686,0.061,0.002,0,0.134,1.1354,0.386223862238622,284.285362853629,0.9633,0.998,0.0367,0.367924528301887,973.556603773585,0,0.0141509433962264,0.00235849056603774,0.000792897297407022,1,0
"中山區大直里",389.102004889976,205.775490005131,0.2,3978568,1193,754,1470,8348,0.0165,0.1443,0.3896,0.4496,0.171,0.173,0.735,0.015,0.002,0,0.38,0.706,0.07,0.005,0.232,0.091,2.5727,0.468898146817986,571.551213906048,0.8392,0.9835,0.1608,0.362087614926988,944.70281233099,324,0.0865332612222823,0.00108166576527853,0.0265482890308755,3,0
"中山區復華里",552.638077480837,274.671260492488,0.128,2667584,1480,770,1605,4222,0.0147,0.1248,0.3764,0.4841,0.186,0.163,0.838,0.006,0.001,0.001,0.35,0.71,0.052,0.001,0.139,0.091,2.3867,0.407288629737609,777.721282798834,0.8605,0.9853,0.1395,0.333175579744439,1449.31850449598,368,0.41079034548036,0.00141978230004733,0.0237064889189521,3,1
"中山區恆安里",380.637622149837,270.144988183257,0.119,1869692,1187,663,1226,4432,0.014,0.095,0.3531,0.5379,0.182,0.128,0.852,0.003,0.002,0.002,0.25,0.795,0.035,0.002,0.162,0.059,2.1084,0.333695357045886,507.654629378224,0.891,0.986,0.109,0.237714742309229,1192.80143827407,290,0.251697962445066,0.000399520575309628,0.0209807236315166,2,0
"中山區集英里",362.104704301075,214.60480552479,0.165,2694059,1166,661,1247,6355,0.0146,0.0925,0.3378,0.555,0.184,0.141,0.789,0.009,0.002,0.001,0.3,0.751,0.047,0.003,0.134,0.079,2.0376,0.402186204297022,507.73822088202,0.8928,0.9853,0.1071,0.292584548557245,1119.83741855414,163,0.447098976109215,0.00124107973937325,0.0220331194547202,2,0
